Date,Open,High,Low,Close,Volume,Market Cap
2020-09-23,5.261696842,5.318716757,3.427384057,3.492394167,259345915.76437584,103791581.0634062
2020-09-24,3.509853083,4.748917918,3.467769923,4.561417653,166552062.37062702,98117205.55782644
2020-09-25,4.588483587,4.946712725,4.218945083,4.692852097,141296659.96686673,112590896.9537187
2020-09-26,4.70477691,4.789347204,4.365413603,4.54030376,89634159.000846,112092149.19775346
2020-09-27,4.523858819,4.70054413,4.132225611,4.629957956,60391730.732168645,108410537.04102948
2020-09-28,4.646587214,4.650979956,4.207510485,4.207510485,50731591.17662078,107855474.64146346
2020-09-29,4.201165794,4.278654308,3.974784193,4.138491676,45290933.5975351,101629892.33644836
2020-09-30,4.136230958,4.399314375,4.008929547,4.324006442,42680912.11065201,102330816.536507
2020-10-01,4.324491145,4.495963851,4.049013171,4.149639555,51142674.88924398,103982184.14443707
2020-10-02,4.153906184,4.202838649,3.710197891,3.913238765,54366457.279899895,96557347.37651215
2020-10-03,3.906714262,4.166982031,3.87464151,4.024100236,55925563.15017456,97971978.57011186
2020-10-04,4.023618974,4.062489401,3.838295548,3.959449402,36539441.27550823,96378579.95764624
2020-10-05,3.966578273,4.032230962,3.884940475,3.982928269,31265843.13186917,97230009.11478598
2020-10-06,3.981145907,3.987033443,3.503211405,3.527619903,33155725.383143123,90466765.70587812
2020-10-07,3.537722629,3.537722629,3.207481569,3.436552972,38955893.48378586,82559557.09619054
2020-10-08,3.444938783,3.935594077,3.331720422,3.899335813,40661307.72203359,88431259.99294268
2020-10-09,3.911010328,4.2957897,3.809313661,4.253567734,43450307.76316375,99105215.66818292
2020-10-10,4.24271836,4.26044747,4.012063479,4.026368579,38469505.43802612,100936642.04798958
2020-10-11,4.02204424,4.159069654,3.973156377,4.103893602,34351480.437148415,99650022.4119024
2020-10-12,4.096580779,4.65868538,4.058335222,4.419561444,36722591.07586421,106176553.30403496
2020-10-13,4.414645941,4.53832555,4.342912564,4.485203144,45018889.8248515,109494627.76309484
2020-10-14,4.482077619,4.483389911,4.02168812,4.154401354,32412703.605342627,104429117.97730497
2020-10-15,4.152551566,4.219126976,4.011077201,4.126524079,29595415.459051847,100634802.2661383
2020-10-16,4.129535208,4.129535208,3.888772244,4.031106398,28017105.91226045,98370675.71100004
2020-10-17,4.03656021,4.203333927,3.970728113,4.203333927,28284527.904259328,100357812.47895227
2020-10-18,4.193457752,4.248436627,4.082647911,4.119840093,23460609.324288435,102103601.06468149
2020-10-19,4.121408866,4.160656342,3.993562357,4.050150386,23436932.41073916,99522327.41511165
2020-10-20,4.047052957,4.077206967,3.696831644,3.801638413,24955615.9625515,96279780.51376672
2020-10-21,3.79908407,4.099427511,3.793200042,3.969658197,30804099.012418043,96784907.39777017
2020-10-22,3.969108864,4.48346039,3.969108864,4.318783716,34125043.73681316,105243921.99055246
2020-10-23,4.339565034,4.475134777,4.159632119,4.258838668,32415172.393152256,105634805.29836588
2020-10-24,4.258016795,4.359442848,4.168337539,4.185857118,25431374.905989338,105096625.10820848
2020-10-25,4.186258573,4.255759217,4.108029087,4.141127624,24332274.485193167,102600045.39945988
2020-10-26,4.146206328,4.467919495,4.049831654,4.160965845,30259818.85647193,104430591.61330526
2020-10-27,4.150182832,4.345235266,4.040509291,4.133160648,34280831.07805139,102357504.16303653
2020-10-28,4.126338744,4.175991829,3.933379808,4.058578049,28972224.51329457,99118272.7151958
2020-10-29,4.0561216,4.102740817,3.736206618,3.779253303,28463967.737989224,95986439.25756094
2020-10-30,3.778832712,3.817010543,3.587849239,3.729906653,32562947.545201965,90493769.13772224
2020-10-31,3.721574118,3.754854551,3.605879682,3.642478558,29250379.125641234,89796904.44890182
2020-11-01,3.642478558,3.711506054,3.561430336,3.688935574,22879765.58611788,89388931.54248223
2020-11-02,3.688556447,3.854742461,3.611110172,3.617764757,24853243.95291326,90784982.07762064
2020-11-03,3.613651953,3.647142388,3.254817054,3.32818751,24961970.220244545,83439864.64595635
2020-11-04,3.331235696,3.376785268,3.0099481,3.175652623,24373075.43511728,78440534.66422726
2020-11-05,3.177088837,3.387807225,3.023166256,3.352444024,26756532.977146342,78540595.33386108
2020-11-06,3.341544344,3.647836498,3.327731329,3.595644158,37002916.09680237,86048648.03817192
2020-11-07,3.597760047,3.916589597,3.390201251,3.435050128,42051040.49670789,89698273.90292703
2020-11-08,3.424728957,3.653452408,3.379888201,3.471139281,35902090.75380907,85717425.5720488
2020-11-09,3.472597946,3.535246072,3.269832778,3.41756663,31006078.7243233,83990006.07904868
2020-11-10,3.412610351,3.639876974,3.379377452,3.571274253,30777478.200695284,86211714.56795138
2020-11-11,3.580936676,3.809766192,3.463827867,3.489394474,29124602.574081305,88695189.71922053
2020-11-12,3.491069824,3.567723852,3.328712187,3.422504167,27425255.070743497,84590587.76793908
2020-11-13,3.424077826,3.685805052,3.393697831,3.684237122,28046252.82264367,86138158.94847564
2020-11-14,3.675184146,3.675184146,3.404743336,3.500265328,33067791.78624185,86106303.60742308
2020-11-15,3.49196607,3.641731872,3.428405234,3.542278122,26592811.396430813,86532726.35627083
2020-11-16,3.545810606,3.813563884,3.466200953,3.710595384,32595492.146940105,89739300.09124309
2020-11-17,3.711438536,3.923017889,3.706288585,3.846019869,35441376.536219224,93203320.34998783
2020-11-18,3.846323773,3.875293597,3.6108867,3.773441301,34800156.110048324,91633956.1409879
2020-11-19,3.75246152,3.81202479,3.576212869,3.642798999,31554045.84920529,90507267.65500005
2020-11-20,3.64657405,3.996893161,3.636494436,3.717662077,33779931.720756896,92220601.2573854
2020-11-21,3.725297338,4.104339961,3.681044319,4.032990628,39650110.34839445,95517294.43771183
2020-11-22,4.02308084,4.064392935,3.720693108,3.900293175,39180240.16859656,95178887.34773616
2020-11-23,3.897994309,4.250798663,3.875374426,4.067542974,40340495.92444305,99940393.62642704
2020-11-24,4.078660454,4.338866305,3.892074436,4.26146006,46270534.27390143,101763524.56885415
2020-11-25,4.26402798,4.410390733,3.933443166,4.055232824,44058326.56114089,104138368.40570728
2020-11-26,4.048075518,4.079192845,3.323089612,3.520147922,48128916.952047,87546637.04414637
2020-11-27,3.538498156,3.756795001,3.432066413,3.583461132,40628800.865138814,87686587.54347561
2020-11-28,3.589670521,3.696647709,3.478589367,3.633076446,26103557.9475668,88019464.58353509
2020-11-29,3.633524323,3.763986056,3.542275445,3.702190719,24359105.279417463,89388204.97893703
2020-11-30,3.705970247,3.817713989,3.658935403,3.702321005,24820107.630474605,91339765.43851744
2020-12-01,3.704886759,3.816190635,3.511737911,3.576271204,30492150.77718148,89375005.22949821
2020-12-02,3.561116897,3.844096233,3.529078095,3.74582504,31532315.574166123,91296692.07570106
2020-12-03,3.738595603,3.889554748,3.72332407,3.819472139,27438375.83416889,93021099.89602505
2020-12-04,3.820087201,3.865356742,3.516727292,3.556966062,24368216.29518048,90537400.07330176
2020-12-05,3.534044513,3.718005276,3.513630169,3.630332162,24455453.32451521,89402189.73912449
2020-12-06,3.640381456,3.674701394,3.512403616,3.604745194,21083780.76027264,87805809.19214256
2020-12-07,3.602923271,3.604646487,3.329981817,3.379948575,20795308.02927153,85569451.80076528
2020-12-08,3.381915273,3.381915273,3.112537447,3.112976985,31606214.343932837,79041681.28754096
2020-12-09,3.114754619,3.400852734,2.797551,3.27744522,43280190.37203198,216841820.7731381
2020-12-10,3.261341166,3.34056952,3.070417525,3.15523033,45105689.61959807,246142604.09052783
2020-12-11,3.146975384,3.30088097,3.019839558,3.257393227,39512638.2626974,241431767.81669492
2020-12-12,3.235286115,3.445541596,3.235286115,3.334798179,40787188.81673347,259505556.36377585
2020-12-13,3.336772595,3.413198209,3.294863972,3.330841353,29705531.39131022,257660995.010682
2020-12-14,3.341753225,3.341753225,3.140310311,3.143103938,33774745.34013881,250275957.26620296
2020-12-15,3.143103938,3.366540647,3.065991718,3.302040191,32044754.644383315,243738688.2102613
2020-12-16,3.302208046,3.372331118,3.156238509,3.3448659,28584666.118708577,249550912.67893335
2020-12-17,3.344104779,3.376344525,3.197546006,3.215878206,32167628.800248764,253921044.6698056
2020-12-18,3.214419274,3.470799713,3.152348701,3.410554699,33326851.459009483,258270289.0100657
2020-12-19,3.410554699,3.610189455,3.388364582,3.467651465,26935140.414811347,268054558.57197648
2020-12-20,3.467651465,3.488918705,3.298980535,3.316195309,25600502.07421496,261884752.38673505
2020-12-21,3.310559667,3.354872141,3.044992682,3.112206068,28632441.28472142,245054050.6709425
2020-12-22,3.096942401,3.130841507,2.945436797,3.087019785,30085300.40067938,236208543.1321524
2020-12-23,3.081687511,3.525415659,2.785483006,2.97285031,44895406.54150792,238601898.887721
2020-12-24,2.941897679,3.106352593,2.79748684,3.106352593,49558582.43236578,227776965.05411783
2020-12-25,3.105426861,3.126866837,2.862078911,2.956675883,28462940.255710144,231479666.58120248
2020-12-26,2.95196177,2.990652277,2.853310348,2.918094357,23784731.7944529,224399121.9089245
2020-12-27,2.921488026,3.06220512,2.860670111,2.908736002,23777551.642023224,226474639.26379743
2020-12-28,2.904078687,3.041579405,2.870155907,2.96021542,27863723.06095265,226508531.5959049
2020-12-29,2.958893734,3.007893857,2.840578661,2.920023713,31083677.773394957,223551521.53707725
2020-12-30,2.923002146,2.940800166,2.851804823,2.924906515,25552418.83865978,222802089.40438727
2020-12-31,2.920701013,3.238755067,2.796930804,3.238755067,21720013.479257934,220943851.3505608
2021-01-01,3.222304122,3.82946788,3.062295305,3.67576741,70271702.82831457,262797956.87632012
2021-01-02,3.665585022,3.946885718,3.313900779,3.485137818,89864682.78320442,276393786.5630985
2021-01-03,3.48249965,3.828702044,3.407669249,3.473020195,56269792.21145459,276442476.928233
2021-01-04,3.484060525,3.856402759,3.29098418,3.589697928,62735330.99849684,270345826.0693259
2021-01-05,3.604189005,4.340124189,3.494633075,4.291416222,77022739.11586224,304658457.2103978
2021-01-06,4.270783167,4.983464435,4.154420138,4.63037499,100586062.43187612,353423674.35222125
2021-01-07,4.628288771,4.812754587,4.221911917,4.494191989,79318447.39457792,354506044.33455193
2021-01-08,4.472401843,5.74459882,4.08714771,5.74459882,92827586.29011008,378438727.231518
2021-01-09,5.717926321,7.454260494,5.651636379,7.246728177,218654656.67638355,514562047.7250881
2021-01-10,7.205108054,7.505271126,6.206848916,6.599488513,149359076.44745296,531798458.8057349
2021-01-11,6.571909076,6.940182482,5.798498736,6.495545242,113018077.23127604,479806724.4133701
2021-01-12,6.475361307,8.144313947,6.44169013,7.751841777,162011282.89650902,583360828.1060627
2021-01-13,7.749409757,8.480997901,7.148238592,8.458066601,147921303.5313253,592231977.9415215
2021-01-14,8.467510473,9.507234396,8.217862715,9.267141822,145980471.85885066,678965348.783749
2021-01-15,9.290274425,9.843986597,8.612173906,9.335698782,177242530.26263878,716848245.0645556
2021-01-16,9.367589828,13.383146843,9.158852631,12.878848447,219502008.4953853,856183945.0785038
2021-01-17,12.798064717,14.316951882,12.383570695,13.136076264,377604424.2161427,1019415124.0340836
2021-01-18,13.167146649,13.818254119,12.650803618,12.698345542,234288947.8884331,1010219582.329258
2021-01-19,12.691780291,13.313305003,11.637200379,11.866164515,156597115.25642928,966932551.4460295
2021-01-20,11.755146373,12.906351747,11.023757316,12.598316557,156545195.1581676,925556764.5287445
2021-01-21,12.384079376,12.859953776,11.100839833,11.336848252,159593392.21192646,929475116.1753248
2021-01-22,11.298378581,13.371894291,10.701579158,12.729502008,184679204.28024587,936694208.0507456
2021-01-23,12.739739398,13.479740336,12.571781372,12.863346291,178326222.68617475,1000162845.3604552
2021-01-24,12.899919554,13.173684264,12.252026893,12.437354334,136118834.1059745,981341532.9266008
2021-01-25,12.480738553,12.929209284,12.098052925,12.21577807,111303168.64436536,969424796.7642767
2021-01-26,12.180144746,12.655812044,11.481879826,12.185282734,100109679.18201226,927807741.6429814
2021-01-27,12.18344318,12.18344318,10.838438783,11.159737809,107274207.23927131,883647703.6023192
2021-01-28,11.171011273,12.668178943,10.860486259,12.003784062,109699474.2132984,909580815.8352352
2021-01-29,11.954671987,12.62843531,11.416773948,11.618788038,151940897.2884975,911345272.3450884
2021-01-30,11.619471287,12.569652234,11.290258084,12.019220165,122858005.383607,910403221.5519888
2021-01-31,12.00475882,15.05588069,11.855654736,13.424640381,201379624.11043963,996460756.14061
2021-02-01,13.495846291,13.560528079,12.632063997,13.236791664,273136763.6874393,997249323.4265014
2021-02-02,13.236312541,13.646445707,12.798257282,13.505730321,120776501.4997766,1009158192.6875902
2021-02-03,13.477852547,14.941473484,13.231051973,14.941473484,120239962.72470774,1072107274.9422592
2021-02-04,14.865164585,15.819502857,14.203871107,15.37946536,183401271.8816886,1155264298.5549371
2021-02-05,15.305826626,17.88153234,15.247618776,17.88153234,186665798.9783918,1268871466.0411663
2021-02-06,17.906116792,18.536515759,15.981371968,17.958431031,223593880.4224111,1337976511.9914718
2021-02-07,17.97261318,23.998547293,17.97261318,23.998547293,354062091.02979213,1593407293.3801894
2021-02-08,24.10191277,33.626866944,23.762308513,30.478954795,758572505.944518,2228001437.029535
2021-02-09,30.19427694,32.710847011,27.586279749,31.549401955,608910079.7404262,2308236093.160108
2021-02-10,31.624075932,59.920364363,31.624075932,55.03262578,1214999856.2925158,3599476169.418493
2021-02-11,54.874241283,56.171954221,42.697903873,47.256188655,1558085013.3024766,3830136006.763659
2021-02-12,47.214239524,54.389014669,44.207453445,49.174144498,905722170.8471152,3743301036.687372
2021-02-13,48.535825385,51.915424607,43.719784473,44.3484678,662978130.0781434,3671989617.991446
2021-02-14,44.140124521,44.298173071,38.893667656,39.00700788,557167585.7199082,3236063696.53473
2021-02-15,39.230238529,43.6472417,34.180977825,37.945011672,641754506.7449756,2995286988.744089
2021-02-16,38.117749411,39.351395007,35.564282723,36.608350793,546501724.4681025,2887867475.644729
2021-02-17,36.629097327,41.031661723,34.446628131,37.028345119,519681470.8465555,2828995708.4444804
2021-02-18,37.124751431,43.769626291,36.196367752,41.100389423,619376864.1884112,3134691204.9041004
2021-02-19,41.083783663,41.278588998,37.932005343,38.938931739,532064902.07059646,3031473001.7856426
2021-02-20,38.900842437,42.634404672,33.174200168,36.135512014,503400676.5734227,3048176767.520633
2021-02-21,36.338529243,38.01572346,35.21875921,36.238880891,559119495.6959412,2825241570.1063256
2021-02-22,36.197646738,36.197646738,26.27002176,32.407547684,407487370.0154053,2551112972.498023
2021-02-23,32.411311487,32.411311487,23.828261882,27.423960666,467342150.2542105,2119869432.085028
2021-02-24,27.677832371,31.726991426,25.514367425,29.990801715,484083053.38132906,2228821282.7186832
2021-02-25,29.840139198,32.150304978,27.289641246,27.497306535,423768712.0549712,2287942289.5804195
2021-02-26,27.13023041,27.974452121,25.309241361,25.949239208,328802171.63928,2057613116.453964
2021-02-27,25.978360934,27.413686209,25.244650864,25.97242223,271477481.88629353,2041513211.5481732
2021-02-28,25.81232909,25.940745745,22.309089888,23.745445441,257267392.47826973,1835693909.5438628
2021-03-01,23.951130188,27.780618153,23.738876604,27.474399178,298833213.68086535,1984786401.6282425
2021-03-02,27.407762239,31.690369249,25.956672367,27.085886048,475812794.7608697,2127300833.213559
2021-03-03,27.139298913,29.271996937,26.64277217,27.355118625,545851424.5976171,2151762094.9033585
2021-03-04,27.295362471,28.762740512,24.326382152,25.72910109,398971248.1069621,2052127737.7300105
2021-03-05,25.838168369,25.838168369,23.601487224,24.397663482,329448320.6575813,1950111455.9263308
2021-03-06,24.360087237,25.51038168,23.896960895,24.932274557,254379790.73757416,2048754374.4784963
2021-03-07,24.932274557,27.931853901,24.932274557,26.644957301,322239740.6614899,2223914289.32392
2021-03-08,26.656723896,27.072938537,25.260439546,25.513008686,347622645.9493891,2186942322.597524
2021-03-09,25.633648645,34.625705926,23.836176156,34.625705926,691009573.1272296,3530820889.474077
2021-03-10,34.416164434,35.672361043,29.012345144,29.744927369,1241571333.0614517,4029738506.329488
2021-03-11,29.697766283,32.792903133,28.493361209,30.704696871,803341464.7751832,3929258167.70894
2021-03-12,30.704696871,31.575779047,27.185987682,27.991554214,620227133.1075405,3762030156.2018976
2021-03-13,28.044604065,33.05463806,26.933000383,30.969974481,551547834.4874198,3756154668.605732
2021-03-14,30.92016843,32.26276851,29.175721789,29.175721789,591707782.2793305,3899706177.0324926
2021-03-15,29.034725345,30.376480042,27.129503336,29.048146623,455963061.36925423,3713996882.124648
2021-03-16,28.937110324,32.97,27.640235578,32.97,485464698.4843933,3806809144.1922793
2021-03-17,33.07,33.9,30.91,32.619804604,631403714.7964889,4098531775.1451583
2021-03-18,32.69,35.6,32.0,33.22,559498460.7576363,4258520320.566854
2021-03-19,33.21,38.36,31.81,37.710431391,747522987.3506016,4567397801.15375
2021-03-20,37.537592072,39.19,34.42,34.42,710992576.2079197,4703793302.932854
2021-03-21,34.25,35.33,32.11,32.96,509173650.38843256,4290940953.224387
2021-03-22,32.89,33.6,28.88,29.4,434467253.60826606,4086118308.452614
2021-03-23,29.28,30.88,28.29,28.724774711,459935384.7978658,3786721611.964292
2021-03-24,28.54,30.35,25.22,26.0,408663546.0519936,3665832189.920737
2021-03-25,25.95,27.436217725,24.73,25.98,444684741.1081443,3335756245.3150225
2021-03-26,25.86,28.89,25.86,28.24,386967857.6671785,3556143980.696138
2021-03-27,28.24,28.61,26.959307183,27.71,313363954.0478501,3573029813.0004416
2021-03-28,27.64,29.5,27.3,28.74,333920315.77299714,3645942163.114071
2021-03-29,28.74,30.29,28.35,29.64,361711959.2974368,3772015303.705322
2021-03-30,29.64,30.8,29.02,29.68,348153640.84799045,3809143961.669219
2021-03-31,29.69,29.96,26.99,28.78,336080462.5835841,3645440889.627623
2021-04-01,28.8,29.26,27.98,28.385691632,290880353.39481324,3658778205.719523
2021-04-02,28.385691632,29.55,28.012960898,29.0,267661532.9367517,3693726598.150626
2021-04-03,29.139474567,32.74,28.08,28.15,443903678.7443301,3918211632.993895
2021-04-04,28.15,29.87,27.92,29.26,443655337.3400451,3740350585.097567
2021-04-05,29.26,32.95,28.67,31.31,465782487.3783361,3979673138.6730633
